"elementList__propertyCode","elementList__thumbnail","elementList__externalReference","elementList__numPhotos","elementList__floor","elementList__price","elementList__propertyType","elementList__operation","elementList__size","elementList__exterior","elementList__rooms","elementList__bathrooms","elementList__address","elementList__province","elementList__municipality","elementList__district","elementList__country","elementList__latitude","elementList__longitude","elementList__showAddress","elementList__url","elementList__distance","elementList__description","elementList__hasVideo","elementList__status","elementList__newDevelopment","elementList__hasLift","elementList__parkingSpace__hasParkingSpace","elementList__parkingSpace__isParkingSpaceIncludedInPrice","elementList__parkingSpace__parkingSpacePrice","elementList__newDevelopmentFinished","elementList__priceByArea","elementList__detailedType__typology","elementList__detailedType__subTypology","elementList__suggestedTexts__subtitle","elementList__suggestedTexts__title","elementList__hasPlan","elementList__has3DTour","elementList__has360","elementList__hasStaging","elementList__labels__name","elementList__labels__text","elementList__topNewDevelopment","elementList__superTopHighlight","total","totalPages","actualPage","itemsPerPage","numPaginations","summary","alertName","lowerRangePosition","upperRangePosition","paginable"
"99483915","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c8/31/f7/886972639.jpg","8º H","23","8","211000.0","flat","sale","82.0","True","3","2","Calle Telegrafista Jose Jackson , 2","Madrid","Arganda","Centro","es","40.3057198","-3.4469645","True","https://www.idealista.com/obra-nueva/99483915/","3680","El edificio Camporrosso Prisma estará junto a la plaza de la Concordia, en Arganda. Tiene al lado Metro y muy buena comunicación por la red viaria. Tiene al lado también la Ciudad Deportiva Príncipe Felipe, centros de Enseñanza (IES José Saramago, Colegio Malvar, …), Mercadona, Gimnasios, … Es un Barrio moderno, de nueva edificación, con una buena red peatonal. Todo esto lo hace una excelente opción para una persona que trabaje en cualquier lugar de la Comunidad de Madrid. Un gran sitio para vivir. Hay aspectos del edificio que son poco visibles, como los grandes muros pantalla que forman la cimentación especial, muros de hormigón armado de hasta 20 metros de profundidad… Despliegue estructural que es un gran esfuerzo económico, aunque se ve poco. Además, se construye con materiales de alta calidad, y una cuidada atención al aislamiento y a la eficiencia energética. El Edificio tiene forma de prisma. Poderoso, elegante y minimalista. A base de líneas rectas, sencillez de formas y luz, buscando maximizar la luz de cada espacio. ¡Tu casa, tu vida! ¡Obra iniciada! Oficina de Ventas situada en la Calle Tren de Arganda 26. ABIERTA: los martes y los viernes: de 10:00 a 14:00h y de 16:00 a 19:00h.","False","newdevelopment","True","True","True","True","","False","2573.0","flat","","Centro, Arganda","Piso en Calle Telegrafista Jose Jackson , 2","True","False","False","False","","","False","False","","","","","","","","","",""
"99483962","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b5/ff/00/886972613.jpg","8º B","23","8","220000.0","flat","sale","88.0","True","2","2","Calle Telegrafista Jose Jackson , 2","Madrid","Arganda","Centro","es","40.3057198","-3.4469645","True","https://www.idealista.com/obra-nueva/99483962/","3680","El edificio Camporrosso Prisma estará junto a la plaza de la Concordia, en Arganda. Tiene al lado Metro y muy buena comunicación por la red viaria. Tiene al lado también la Ciudad Deportiva Príncipe Felipe, centros de Enseñanza (IES José Saramago, Colegio Malvar, …), Mercadona, Gimnasios, … Es un Barrio moderno, de nueva edificación, con una buena red peatonal. Todo esto lo hace una excelente opción para una persona que trabaje en cualquier lugar de la Comunidad de Madrid. Un gran sitio para vivir. Hay aspectos del edificio que son poco visibles, como los grandes muros pantalla que forman la cimentación especial, muros de hormigón armado de hasta 20 metros de profundidad… Despliegue estructural que es un gran esfuerzo económico, aunque se ve poco. Además, se construye con materiales de alta calidad, y una cuidada atención al aislamiento y a la eficiencia energética. El Edificio tiene forma de prisma. Poderoso, elegante y minimalista. A base de líneas rectas, sencillez de formas y luz, buscando maximizar la luz de cada espacio. ¡Tu casa, tu vida! ¡Obra iniciada! Oficina de Ventas situada en la Calle Tren de Arganda 26. ABIERTA: los martes y los viernes: de 10:00 a 14:00h y de 16:00 a 19:00h.","False","newdevelopment","True","True","True","True","","False","2500.0","flat","","Centro, Arganda","Piso en Calle Telegrafista Jose Jackson , 2","True","False","False","False","","","False","False","","","","","","","","","",""
"99158259","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/02/c7/e0/1037774285.jpg","CHA0129","53","","396000.0","chalet","sale","144.0","False","5","2","Calle Geranios","Madrid","Campo Real","","es","40.3357136","-3.3948595","False","https://www.idealista.com/inmueble/99158259/","3722","INMOBILIARIA TAGONIA, vende chalet pareado en Campo Real, urbanización privada con vigilancia 24 horas a 20 minutos de Madrid, con parada de autobús en la puerta y parada de metro línea 9 a 5 minutos en coche. Vivienda de 144 m2 útiles en parcela de 426 m2. Está distribuida en 2 plantas: Planta calle: recibidor de acceso, aseo, salón-comedor, cocina con despensa y cuarto de colada. Acceso al porche del jardín desde cocina y salón, suelos de gres. Subida directa a primera planta. Primera planta: dormitorio principal con acceso a baño completo con bañera tipo suite, 4 dormitorios y otro baño completo con plato de ducha, suelos de tarima en todas las habitaciones. Exterior: Bonito jardín cuidado con plantas grandes, arboles y césped natural. Riego automático. Calefacción de gas natural. Sistema de alarma. Urbanización vigilada 24 horas y control de acceso. Servicio de autobús escolar en la misma urbanización. La Urbanización Montehermoso es una de las mejores urbanizaciones de la zona sureste de la Comunidad de Madrid. La urbanización cuenta con servicio de vigilancia y central de seguridad. Se encuentra a un par de kilómetros de la población de Campo Real. Accesos viales A3-R3; M203; M221 Acceso a internet con fibra óptica.","True","good","False","","True","True","","","2750.0","chalet","independantHouse","Campo Real","Casa independiente en Calle Geranios","False","False","False","False","","","False","False","","","","","","","","","",""
"98985420","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4e/74/50/1033141046.jpg","","90","","275000.0","chalet","sale","234.0","False","4","2","Atenas","Madrid","Eurovillas","","es","40.3614871","-3.2601773","False","https://www.idealista.com/inmueble/98985420/","13799","Ofrecemos un chalet independiente: ¡Se está gestionando el tema de las PLACAS SOLARES, ejecución de obras en 2 meses!  Ubicado en la urbanización de Eurovillas ( Nuevo Baztán), de una planta y media, con salida rápida a la carretera nacional M219. Se caracteriza por sus grandes ventanas, techos altos y amplios espacios. A la vivienda se accede por la puerta principal que nos lleva al salón muy amplio con chimenea de obra. Se comunica con el comedor y sigue hacia la cocina, recién reformada, en 2 espacios separados por una barra. En la planta baja hay tres dormitorios y dos baños completos, uno incorporado a la habitación principal tipo suit. Todos los dormitorios disponen de armarios empotrados. Baños reformados. Desde la cocina seguimos a un porche acristalado (con estufa, ideal tanto para verano como para invierno. Y de allí hay otra salida directa al jardín. En la primera planta se encuentra un gran dormitorio o despacho con armarios empotrados, una gran habitación independiente (óptima para las visitas). La piscina de 32 m2 está cubierta con una construcción de aluminio y tiene clorador salino. ¡Se puede aprovechar casi todo el año! El jardín de 925m2 cuenta con 2 casetas para herramientas, elevador para coches, riego, estanque y árboles crecidos que nos proporcionan una sombra para verano. La puerta de entrada para coches es automática. Suministro de agua caliente y calefacción es de caldera central. Radiadores en todas las estancias. Aire acondicionado.  Con todos los servicios a 10 minutos, colegios, centros comerciales, parada de autobús, médico.","True","good","False","","True","True","","","1175.0","chalet","independantHouse","Eurovillas","Casa independiente en Atenas","True","False","False","False","","","False","False","","","","","","","","","",""
"99079796","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bf/9f/7a/1032865387.jpg","CHA0126","45","","380000.0","chalet","sale","300.0","False","6","2","Centro","Madrid","Arganda","Centro","es","40.2999903","-3.4348525","False","https://www.idealista.com/inmueble/99079796/","2660","INMOBILIARIA TAGONIA, vende chalet en la calle principal de Arganda, con ASCENSOR, en todas sus plantas La vivienda dispone de 4 plantas, 3 de ellas con ascensor, 2 baños y aseo, distribuyendose de la siguiente forma, en planta baja consta de un recibidor que nos comunica con un amplio salón-comedor, una cocina de 20 m2, con salida al patio de 25 m2, el cual esta techado con un cerramiento automático tanto para verano como para invierno, 1 baño completo con plato de ducha. En el hall encontramos el ascensor para acceder a las siguientes plantas, asi como el tiro de escalera. La planta primera dispone de 3 dormitorios con armarios empotrados, con acceso a un pequeño balcón en cada una de ellas, 1 baño completo con plato de ducha, que da servicio a cada una de las habitaciones y el acceso al ascensor que comunicaria con la ultima planta, donde disponemos de otros 3 dormitorios tambien con armarios empotrados cada uno de estos tiene un pequeño balcón. Por ultimo en la ultima planta encontramos una gran buhardilla con una ventana abatible. En la planta sótano-bodega, encontramos un amplio salón de 30 m2, y una habitación que alberga la maquinaria del ascensor. Dentro de las calidades del inmueble tenemos que destacar, las rejas de seguridad en todos los accesos a la vivienda, mosquiteras en todas las ventanas, sistema de alarma, garaje para 1 vehiculo, aire acondicionado en todas las estancias de la casa, y posibilidad de dejar independiente la tercera y cuarta planta del resto de la vivienda.","True","good","False","","True","True","","","1267.0","chalet","independantHouse","Centro, Arganda","Casa independiente","True","False","False","False","","","False","False","","","","","","","","","",""
"99004518","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3d/9e/f1/1031112584.jpg","CHA0124","30","","254000.0","chalet","sale","221.0","False","4","2","Morata de Tajuña","Madrid","Morata de Tajuña","","es","40.2328434","-3.4395807","False","https://www.idealista.com/inmueble/99004518/","8365","INMOBILIARIA TAGONIA, vende fabuloso chalet adosado de tres pantas, 150m2 construidos, patio y garaje para 2 coches en una de las zonas más tranquilas del casco urbano de Morata de Tajuña. La planta baja se distribuye en amplio salón de 27m2 y salida directa a patio, cocina amueblada, aseo, varios armarios empotrados, garaje con capacidad para 2 coches La primera panta se compone de 3 amplias habitaciones y dos baños completos. La habitación principal de 22m2. Jardín de 50m2. Calefacción individual por gas natural, ventanas de aluminio, suelos de gres aire acondicionado en habitaciones, armarios empotrados en todas las habitaciones. Morata de Tajuña es un municipio dotado de todos los servicios (colegios, instituto, guarderías, centro de salud, supermercados, farmacias, tiendas, restauración, hostelería, centro deportivo y cultural, oficinas bancarias…) Está enclavado junto al parque regional del Sureste, a 15 minutos de Arganda del Rey y Rivas-Vaciamadrid, así como a 25 minutos de Madrid capital por la A-3. Buena comunicación por carretera (Fácil acceso a A-3 y carreteras M-313, M-302 y M-311). Servicio autobuses interurbanos con destino Arganda, Rivas, Madrid o Chinchón.","False","good","False","","True","True","","","1149.0","chalet","independantHouse","Morata de Tajuña","Casa independiente","True","False","False","False","","","False","False","","","","","","","","","",""
"98849199","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f8/fd/e0/1025917811.jpg","PUE0021","52","","177000.0","countryHouse","sale","107.0","False","2","1","Morata de Tajuña","Madrid","Morata de Tajuña","","es","40.2291021","-3.4359292","False","https://www.idealista.com/inmueble/98849199/","8651","INMOBILIARIA TAGONIA, vende casa de pueblo UNICA EN SU DICEÑO Y FUNCIONALIDAD, reformada totalmente, con todas instalaciones nuevas y posibilidades de cambios en las 4 plantas tiene chimenea. cueva. jacuzzi. Tiene una superficie de 107 m2. Esta vivienda está distribuida en 2 habitaciones con armarios incluidos, 1 cuarto de baño con ducha, amplio salón comedor, cocina, bodega y zona abuhardillada. El entorno dispone de los servicios mínimos (suministro de energía eléctrica, abastecimiento de agua, acceso rodado y evacuación de aguas residuales) encontrándose en un buen estado de conservación). Dispone también de equipamiento como comercial, escolar y sanitario. Las comunicaciones del entorno con el resto de la población pueden considerarse buenas. Las comunicaciones interurbanas pueden considerarse suficientes. Morata de Tajuña es un municipio y localidad española del sureste de la Comunidad de Madrid. Se encuentra en el valle del río Tajuña y cuenta con una población de 7482 habitantes (INE 2017). Se encuentra situado en la Meseta Sur, en la comarca de La Alcarria. Limita al norte con Arganda del Rey, al sur con Chinchón y Valdelaguna, al este con Perales de Tajuña y al oeste con San Martín de la Vega.","False","good","False","","True","True","","","1654.0","countryHouse","casaDePueblo","Morata de Tajuña","Casa de pueblo","True","False","False","False","","","False","False","","","","","","","","","",""
"98364349","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/9e/59/1045413622.jpg","PIS0203","26","2","130000.0","flat","sale","135.0","True","3","1","Campo Real","Madrid","Campo Real","","es","40.3383095","-3.3869781","False","https://www.idealista.com/inmueble/98364349/","4182","INMOBILIARIA TAGONIA, vende segunda planta de 3 dormitorios con garaje y trastero en Campo Real. Se encuentra en una segunda planta que cuenta con un salón, 3 habitaciones, un baño, y una cocina amueblada. El inmueble es todo exterior y muy luminoso. También cuenta con trastero para que puedas guardar todo aquello que necesites. Este piso tiene 1 plaza de garaje para que puedas aparcar con comodidad. La vivienda se vende sin amueblar y en buen estado, con alguna reforma reciente, lista para entrar a vivir. En cuanto a las calidades, este piso cuenta con calefacción por gas natural, carpintería de pvc y suelo de tarima, que da mucha calidez a la vivienda. Esta casa está situada en una zona bien comunicada, a 35 km de Madrid, muy cerca del centro de Campo Real y de la parada de autobús que lleva a Conde de Casal. A 20 km de Alcalá de Henares. Para mayor comodidad, la vivienda se encuentra muy cerca de un centro de salud, instituto y de un colegio. Así como a 10 minutos del hospital del Sureste. Cerca hay varios supermercados, bancos y comercios.","True","good","False","False","True","True","","","963.0","flat","","Campo Real","Piso","False","False","False","False","","","False","False","","","","","","","","","",""
"98340659","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2e/72/81/1008677290.jpg","ACO-GV383","30","1","132000.0","studio","sale","113.0","True","0","1","Vereda Carpetana, 7","Madrid","Loeches","","es","40.3984812","-3.4136208","True","https://www.idealista.com/inmueble/98340659/","10658","NO COBRAMOS HONORARIOS AL COMPRADOR Optima Investments comercializa, precioso loft con jardín en Loeches. El inmueble consta de una planta baja diáfana con un dormitorio, amplio salón, baño y cocina americana de diseño. Puertas blancas lacadas, paredes lisas y suelo de gres. El inmueble incluye una plaza de parking exterior. La urbanización dispone de portero físico, pistas de tenis y piscina.    Loeches es una pequeña y tranquila localidad próxima a Torrejón de Ardoz y Alcalá de Henares.    NO COBRAMOS HONORARIOS AL LCOMPRADOR.","False","good","False","False","True","True","","","1168.0","flat","studio","Loeches","Estudio en Vereda Carpetana, 7","False","False","False","False","loftType","Loft","False","False","","","","","","","","","",""
"97709113","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c1/0c/e6/987820468.jpg","","64","","389000.0","chalet","sale","375.0","False","8","3","C 6","Madrid","Eurovillas","","es","40.3507836","-3.2516465","False","https://www.idealista.com/inmueble/97709113/","13945","Ofrecemos un chalet impresionante de 8 habitaciones (4 de ellas en planta baja) y en perfecto estado, con piscina, garaje y amplio trastero, ideal para familias intergeneracionales o aquellas que necesitan de diferentes espacios, bien sea de juego y ocio, gimnasio, o para el desempeño profesional.  El chalet es de 2 plantas, con piscina grande (11m x 4m) con ducha y solarium y una caseta de obra para mas de un perro. Garaje para más de 2 coches, y motos, contiguo a un profundo trastero, por lo que en esta vivienda el almacenamiento no será nunca un problema. Existe incluso la posibilidad de hacer estudio exterior independiente. El patio trasero disfruta de un acceso directo al salón y a la cocina de la vivienda, con una gran barbacoa de obra. Ubicado en la urbanización Eurovillas a poco mas de 40 minutos a Madrid, en una parcela independiente de casi 1.000m2, combinando hormigón impreso, piedra prensada, tierra y suelo solado se consiguen diferentes texturas, creando diferentes ambientes que dan una sensación mucho más amplia de la parcela. En primera planta encontramos salón con chimenea, y comedor independiente, cocina espaciosa y completamente equipada, con muebles altos y bajos de madera. Junto a ella, pero independiente, un cuarto de máquinas, con el depósito de gasoil/caldera y con lavadora y secadora. La posibilidad de vivir en planta baja es un hecho, ya que se disfruta de 4 amplias habitaciones con armarios empotrados, 2 baños completos (uno de ellos en suite con la habitación principal, y el otro baño esta completamente adaptado a personas con movilidad reducida, con el plato de ducha a continuación del suelo, sin barrera, y posamanos cercanos a la taza) Una hermosa escalera y un techo alto dan paso a otras 4 habitaciones y un baño completo. Estas instancias están abuhardilladas dando un aspecto nórdico a la vivienda muy bucólico. En esas estancias es ideal disponer el rincón de juegos para los mas pequeños y tambine para los más grandes de la casa, o crear aquí un espacio independientes de despacho para las horas de teletrabajo y/o estudio.  Toda la carpintería interior es de madera roble, suelos son de gres, ventanas dobles de aluminio con climalit, lacadas color blanco, correderas. Las ventanas de la planta de arriba llevan toldos por fuera extensibles para proteger del sol del verano. La puerta de entrada es blindada y un porche acristalado da la primera bienvenida a la vivienda donde se empieza a crear atmósfera de hogar desde el minuto uno. Se puede dejar parcialmente amueblado. Urbanización con supermercados, colegios internacional, público y concertado, piscina pública, correos, y todo tipo de comercios. Muy bien comunicado, red de transporte público. Tan sólo 45min de Madrid, 30min de Alcalá de Henares y Arganda del Rey. Ven a verlo y veremos cómo llegar a un acuerdo para que esta sea tu vivienda.","True","good","False","","True","True","","","1037.0","chalet","independantHouse","Eurovillas","Casa independiente en C 6","True","False","False","False","","","False","False","","","","","","","","","",""
"95880594","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/44/ae/ab/930708064.jpg","PUE0012","36","","120000.0","countryHouse","sale","167.0","False","5","1","Valdilecha","Madrid","Valdilecha","","es","40.2946621","-3.3027168","False","https://www.idealista.com/inmueble/95880594/","8613","INMOBILIARIA TAGONIA, vende casa de pueblo (cueva) en Valdilecha, Tiene dos plantas que se disponen en salón-comedor con salida a un balcón, desde la cocina totalmente equipada se accede a un patio, baño, en la misma planta se encuentran 2  habitaciones. En la planta superior 3 dormitorios y un baño. En la parte inferior de la vivienda se encuentra un cueva perfectamente habilitada y muy luminosa con 2 habitaciones, una sala de estar y otra habitación más habilitada como bodega. Es uno de los atractivos más grandes de la vivienda ya que permite estar a una temperatura muy agradable durante todo el año. Ubicada en una zona céntrica, próxima a la travesía M-224, vía principal del entorno. Cerca de superficies comerciales y zonas verdes. Tiene unas excelentes vistas y servicio de supermercado, comercio local, bares, centro de salud, bus directo hacia Arganda y Madrid cada hora. HASTA EL 100% DE FINANCIACION.","False","good","False","","","","","","719.0","countryHouse","casaDePueblo","Valdilecha","Casa de pueblo","False","False","True","False","","","False","False","","","","","","","","","",""
"99590207","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/37/0d/e0/1048475914.jpg","","1","","249000.0","chalet","sale","150.0","False","4","4","Avenida DE EUROPA, 17","Madrid","Mejorada del Campo","","es","40.3983292","-3.4814227","True","https://www.idealista.com/inmueble/99590207/","12486","**inmueble el venta desde el día 18/11/2022 al 02/12/2022*. ** venta en período de pujas al alza. Se venderá a la puja más alta. "" Vivienda adosada ubicada en la localidad de Mejorada del Campo (Madrid). Municipio que dispone de todos los servicios básicos a su alcance, con oferta comercial (superficies de grandes dimensiones y tiendas de barrio necesarias) y educativa, variedad de servicios de restauración y zonas verdes valoradas en las que poder realizar actividades al aire libre. Dispone de 5 habitaciones y 4 baños, salón-comedor, con parking y patio. Todo ello, además, con excelentes comunicaciones por carreteras.","False","good","False","","True","True","","","1660.0","chalet","terracedHouse","Mejorada del Campo","Chalet adosado en Avenida DE EUROPA, 17","False","False","False","False","","","False","False","","","","","","","","","",""
"99584283","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b1/22/3a/1048283270.jpg","","37","2","159000.0","flat","sale","80.0","True","3","2","carretas","Madrid","Arganda","Centro","es","40.299665","-3.4355659","False","https://www.idealista.com/inmueble/99584283/","2725","BLUE FUTURE REAL ESTATE comercializa en EXCLUSIVA exclusivo piso de diseño totalmente reformado en la madrileña localidad de Arganda del Rey. LA VIVIENDA SE ENTREGA COMPLETAMENTE TERMINADA! POSIBILIDADES DE FINANCIACIÓN POR ENCIMA DEL 80% DE FINANCIACIÓN Y HASTA EL 100% DE INVERSIÓN SEGÚN PERFIL. Vivienda TOTALMENTE REFORMADA compuesta por: - Salón con cocina americana con acceso a terraza independiente. - Cocina americana de diseño compuesta por placa de inducción con campana extractora y electrodomésticos. - Dos baños, ambos con plato de ducha. - TRES dormitorios exteriores, dos de ellos con armario empotrado y otro con acceso a terraza cubierta. - DOS TERRAZAS. Vivienda situada en una segunda planta sin ascensor muy cercana a la plaza, colegio, pequeños comercios de barrio y grandes superficies (Carrefour y Ahorramas), biblioteca municipal, Ayto. y demás administraciones. POSIBILIDADES DE FINANCIACIÓN POR ENCIMA DEL 80% DE FINANCIACIÓN Y HASTA EL 100% DE INVERSIÓN SEGÚN PERFIL.","False","good","False","False","","","","","1988.0","flat","","Centro, Arganda","Piso en carretas","False","False","False","False","","","False","False","","","","","","","","","",""
"99580090","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3c/b2/2e/1048168208.jpg","Vnt8-11-23","29","","480000.0","chalet","sale","249.0","False","4","2","Calle Hatshepsut","Madrid","Rivas-Vaciamadrid","Rivas Urbanizaciones","es","40.3747977","-3.5444165","False","https://www.idealista.com/inmueble/99580090/","14355","Este chalet adosado se encuentra en El Barrio de la Luna, Rivas-Vaciamadrid, Madrid. Esta construido en el año 2018, que tiene 249 m2 de los cuales 175 m2 son útiles y dispone de tres plantas donde podemos encontrar, 4 habitaciones, salón comedor a doble altura, cocina, lavadero, terraza, garaje, buhardilla, aseo y 2 baños. La vivienda se encuentra situado cerca de todos los servicios, como supermercados, colegios, zonas de restauración, etc.. . Esta equipada con calefacción a Gas Natural, radiadores de aluminio, cocina amueblada y equipada con electrodomésticos, jardín con porche solada y césped artificial, piscina, armarios empotrados, suelos de tarima en toda la casa excepto en baños y cocina que es cerámico, pintura lisa, garaje, ventana de aluminio.  Para mas información, poneros en contacto con nosotros en  917729907 / 626578825 INMORIVAS Tu inmobiliaria de confianza!","False","good","False","","True","True","","","1928.0","chalet","terracedHouse","Rivas Urbanizaciones, Rivas-Vaciamadrid","Chalet adosado en Calle Hatshepsut","False","False","False","False","","","False","False","","","","","","","","","",""
"99554231","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bf/42/96/1047345095.jpg","","22","2","154900.0","duplex","sale","108.0","True","2","2","Calle Rafael Alberti","Madrid","Velilla de San Antonio","","es","40.37018","-3.4829089","False","https://www.idealista.com/inmueble/99554231/","10049","INMOVELILLA. Vende en exclusiva fantástica oportunidad en el centro de la localidad, la vivienda dúplex en segunda planta, sin ascensor, 98 metros cuadrados habitables y adecuada para entrar a vivir, exterior con orientación Este, la vivienda consta; En la primera planta tenemos un amplio hall que nos distribuye aseo, cocina con tendedero y salón con terraza. En la parte superior de la vivienda tenemos los dos dormitorios con dimensiones extraordinarias, ambos con armarios empotrados. Baño completo con plato de ducha. Suelo gres toda la vivienda, ventanas climalit. Excelente comunicación en transporte, con varias líneas de autobuses, 341/284/285, la cercanía a la autovía A-3, R-3, M-50, nos da una comunicación inmejorable con cualquier punto de Madrid en menos de 15 minutos. Impuestos y honorarios de agencia no incluidos en el precio. Visítanos para ampliar información en nuestra oficina situada en calle Mayor Nº3 de Velilla de San Antonio.","False","good","False","False","","","","","1434.0","flat","duplex","Velilla de San Antonio","Dúplex en Calle Rafael Alberti","False","False","False","False","","","False","False","","","","","","","","","",""
"99549665","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4f/8d/a9/1047217572.jpg","","35","","239900.0","chalet","sale","171.0","False","3","3","Plaza DE LA ILUSTRACION","Madrid","Mejorada del Campo","","es","40.3955762","-3.4824898","False","https://www.idealista.com/inmueble/99549665/","12276","INMOVELILLA presenta en exclusiva esta oportunidad, en la zona más céntrica de la población. Dicho inmueble se distribuye en la planta principal de salón independiente, cocina y aseo. En la segunda planta, se encuentran 3 amplios dormitorios con armarios empotrados, y dos baños y de ellos en suite. La tercera planta es diáfana, y dispone de un balcón con vistas a la urbanización. Esta vivienda, dispone de acceso al garaje, y a las zonas comunes dónde encontramos un piscina comunitaria. Los suelos son de parquet, la calefacción es de gas ciudad, con contador independiente, aire acondicionado, y ventanales en el salón con acceso a las zonas comunes. Mejorada del Campo es una población que dista de Madrid centro en 20 kilómetros, y en cuanto a la comunicación por carretera, es una de las mejores ubicaciones: Acceso a la R-3, M-50, M-40. La población cuenta con varios colegios, uno de ellos bilingüe, dos institutos. Y una oferta deportiva, bastante amplia. No deje escapar esta oportunidad en el centro del municipio. Impuestos y honorarios de agencia no incluidos en el precio. Si tiene problemas con la financiación estamos consiguiendo el 100%(consulte condiciones) Tenemos oficina en Velilla de San Antonio. Calle Mayor 3.","False","renew","False","","True","True","","","1403.0","chalet","terracedHouse","Mejorada del Campo","Chalet adosado en Plaza DE LA ILUSTRACION","False","False","False","False","","","False","False","","","","","","","","","",""
"94436907","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ba/74/8d/888816525.jpg","MA_005JL","32","5","375000.0","flat","sale","130.0","True","2","2","Avenida Pablo Iglesias","Madrid","Rivas-Vaciamadrid","Rivas Futura","es","40.3450166","-3.5233243","False","https://www.idealista.com/inmueble/94436907/","11167","ALKO REAL ESTATE, pone a la venta este estupendo piso de 130m2 ubicado en las mejores zonas de Rivas-Vaciamadrid - Rivas Futura piso muy luminoso  Magnifico ubicado en una quinta planta esta distribuido con hall de entrada que da paso a un salón comedor, cocina independiente totalmente equipada con todos los electrodomésticos, dos habitaciones una de ellas en suite con armarios empotrados, dos baños completos vestidos con columnas de hidromasaje y mamparas uno con bañera i otro con ducha. 3 armarios empotrados, 2 dos de 4puertas uno en el Jol de entrada de 180m con 2 puertas, 6 radiadores trastero plaza de garaje.  ventanas oscilo batientes i persianas eléctricas, aire acondicionado, calefacción, cocina de 12 metros con tendedero de 4m i armario lacena La finca las 24 horas con cámaras de vigilancia y recogida de basuras en el portal, 130m y 116 útiles todo exterior, pista de pádel piscina con gimnasio y2 saunas, sala de celebraciones, servicios en zona de jardín con duchas, bancos, colegios, metro a 5m y autobús en la puerta de la urbanización. Llámanos y te prepararemos una visita con un agente que te asesorará en todo momento.","False","good","False","True","True","True","","","2885.0","flat","","Rivas Futura, Rivas-Vaciamadrid","Piso en Avenida Pablo Iglesias","True","False","False","False","","","False","False","","","","","","","","","",""
"98081465","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a4/b2/ec/1000412720.jpg","Arganda","29","4","200000.0","flat","sale","120.0","True","3","2","Calle de Isaac Peral","Madrid","Arganda","El Mirador - Grillero","es","40.2964455","-3.435887","False","https://www.idealista.com/inmueble/98081465/","2822","Estupendo piso situado en chaflán con espectaculares vistas y máxima luminosidad y privacidad al no tener un edificio delante. La vivienda está ubicada en una urbanización que tiene una piscina comunitaria así como plaza de garaje y trastero en el mismo edificio. Tiene una distribución muy cómoda y funcional: hall de entrada, amplia cocina en donde cabe una mesa para comer a diario, tendedero, gran salón en chaflán, dos amplios dormitorios secundarios con armario empotrado y que comparten un baño y dormitorio principal con baño incorporado. Caldera de gas natural en el tendedero. Buenas calidades, zona con buenas comunicaciones en transporte público y colegios.","False","good","False","True","True","True","","","1667.0","flat","","El Mirador - Grillero, Arganda","Piso en Calle de Isaac Peral","True","False","False","False","","","False","False","","","","","","","","","",""
